Start time=	2023-06-27 17:19:42.256286
Time (s)	O2 conc. (ppm)
183.77	4.864E+04	5.0
184.82	4.864E+04	5.0
185.86	4.866E+04	5.0
186.89	4.866E+04	5.0
187.97	4.866E+04	5.0
189.08	4.868E+04	5.0
190.31	4.869E+04	5.0
191.38	4.871E+04	5.0
192.41	4.872E+04	5.0
193.46	4.874E+04	5.0
194.55	4.877E+04	5.0
