Time (s)	O2 conc. (ppm)
139.58	2.104E+05	21.0
139.95	2.105E+05	21.0
140.31	2.104E+05	21.0
140.68	2.104E+05	21.0
141.04	2.104E+05	21.0
141.41	2.104E+05	21.0
141.78	2.104E+05	21.0
142.15	2.104E+05	21.0
142.51	2.104E+05	21.0
142.88	2.104E+05	21.0
143.27	2.104E+05	21.0
143.64	2.104E+05	21.0
144.00	2.104E+05	21.0
144.38	2.104E+05	21.0
144.74	2.104E+05	21.0
145.11	2.104E+05	21.0
145.47	2.104E+05	21.0
145.87	2.103E+05	21.0
146.25	2.103E+05	21.0
146.62	2.104E+05	21.0
147.00	2.104E+05	21.0
147.36	2.103E+05	21.0
147.73	2.103E+05	21.0
148.12	2.103E+05	21.0
148.51	2.103E+05	21.0
148.88	2.103E+05	21.0
149.27	2.103E+05	21.0
149.64	2.103E+05	21.0
150.03	2.103E+05	21.0
150.42	2.103E+05	21.0
150.79	2.103E+05	21.0
151.15	2.103E+05	21.0
151.52	2.103E+05	21.0
151.91	2.103E+05	21.0
152.28	2.103E+05	21.0
152.64	2.103E+05	21.0
153.01	2.103E+05	21.0
153.40	2.103E+05	21.0
153.79	2.103E+05	21.0
154.15	2.103E+05	21.0
154.52	2.103E+05	21.0
154.90	2.103E+05	21.0
155.29	2.103E+05	21.0
155.68	2.102E+05	21.0
156.05	2.103E+05	21.0
156.44	2.103E+05	21.0
156.83	2.103E+05	21.0
157.23	2.102E+05	21.0
157.62	2.102E+05	21.0
157.99	2.103E+05	21.0
158.35	2.103E+05	21.0
158.72	2.103E+05	21.0
159.08	2.102E+05	21.0
159.48	2.102E+05	21.0
159.87	2.102E+05	21.0
160.24	2.102E+05	21.0
160.61	2.102E+05	21.0
160.97	2.102E+05	21.0
161.36	2.102E+05	21.0
161.75	2.102E+05	21.0
162.14	2.102E+05	21.0
162.54	2.102E+05	21.0
162.93	2.102E+05	21.0
163.33	2.102E+05	21.0
163.69	2.102E+05	21.0
164.08	2.102E+05	21.0
164.47	2.102E+05	21.0
164.84	2.102E+05	21.0
165.21	2.102E+05	21.0
165.63	2.102E+05	21.0
165.99	2.102E+05	21.0
166.36	2.102E+05	21.0
166.73	2.102E+05	21.0
167.12	2.102E+05	21.0
167.49	2.102E+05	21.0
167.88	2.102E+05	21.0
168.25	2.102E+05	21.0
168.61	2.102E+05	21.0
169.00	2.102E+05	21.0
169.40	2.102E+05	21.0
169.79	2.102E+05	21.0
170.16	2.102E+05	21.0
170.58	2.102E+05	21.0
170.94	2.102E+05	21.0
171.33	2.102E+05	21.0
171.70	2.102E+05	21.0
172.09	2.102E+05	21.0
172.48	2.102E+05	21.0
172.85	2.102E+05	21.0
173.24	2.102E+05	21.0
