Time (s)	O2 conc. (ppm)
242.70	2.100E+05	21.0
243.15	2.100E+05	21.0
243.60	2.100E+05	21.0
244.04	2.101E+05	21.0
244.47	2.100E+05	21.0
244.92	2.100E+05	21.0
245.36	2.100E+05	21.0
245.81	2.101E+05	21.0
246.26	2.100E+05	21.0
246.70	2.100E+05	21.0
247.16	2.100E+05	21.0
247.58	2.100E+05	21.0
248.03	2.100E+05	21.0
248.47	2.101E+05	21.0
248.89	2.101E+05	21.0
249.34	2.100E+05	21.0
249.77	2.100E+05	21.0
250.21	2.101E+05	21.0
250.66	2.100E+05	21.0
251.11	2.100E+05	21.0
251.55	2.101E+05	21.0
251.98	2.101E+05	21.0
252.42	2.101E+05	21.0
252.87	2.100E+05	21.0
253.32	2.100E+05	21.0
253.77	2.101E+05	21.0
254.21	2.100E+05	21.0
254.64	2.101E+05	21.0
255.06	2.101E+05	21.0
255.53	2.101E+05	21.0
255.98	2.101E+05	21.0
256.42	2.101E+05	21.0
256.87	2.101E+05	21.0
257.30	2.101E+05	21.0
257.74	2.101E+05	21.0
258.19	2.101E+05	21.0
258.63	2.101E+05	21.0
259.11	2.101E+05	21.0
259.55	2.101E+05	21.0
260.00	2.101E+05	21.0
260.45	2.101E+05	21.0
260.89	2.101E+05	21.0
261.34	2.101E+05	21.0
261.76	2.101E+05	21.0
262.20	2.101E+05	21.0
262.66	2.101E+05	21.0
263.11	2.101E+05	21.0
263.57	2.101E+05	21.0
264.02	2.101E+05	21.0
264.47	2.101E+05	21.0
264.92	2.101E+05	21.0
265.39	2.101E+05	21.0
265.86	2.101E+05	21.0
266.31	2.101E+05	21.0
266.78	2.101E+05	21.0
267.23	2.101E+05	21.0
267.68	2.101E+05	21.0
268.13	2.101E+05	21.0
268.60	2.101E+05	21.0
269.05	2.101E+05	21.0
269.52	2.101E+05	21.0
269.97	2.101E+05	21.0
270.42	2.101E+05	21.0
270.86	2.101E+05	21.0
271.31	2.101E+05	21.0
271.75	2.101E+05	21.0
272.20	2.101E+05	21.0
272.64	2.101E+05	21.0
273.10	2.101E+05	21.0
273.54	2.101E+05	21.0
273.99	2.101E+05	21.0
274.46	2.101E+05	21.0
274.91	2.101E+05	21.0
275.34	2.101E+05	21.0
275.78	2.101E+05	21.0
276.23	2.101E+05	21.0
276.67	2.101E+05	21.0
277.12	2.101E+05	21.0
277.57	2.101E+05	21.0
278.05	2.101E+05	21.0
278.49	2.101E+05	21.0
278.93	2.101E+05	21.0
279.38	2.101E+05	21.0
279.82	2.101E+05	21.0
280.24	2.101E+05	21.0
280.69	2.101E+05	21.0
281.14	2.101E+05	21.0
