Time (s)	O2 conc. (ppm)
203.89	2.101E+05	21.0
204.31	2.101E+05	21.0
204.70	2.101E+05	21.0
205.10	2.101E+05	21.0
205.49	2.101E+05	21.0
205.88	2.101E+05	21.0
206.27	2.101E+05	21.0
206.66	2.101E+05	21.0
207.09	2.101E+05	21.0
207.48	2.101E+05	21.0
207.89	2.101E+05	21.0
208.29	2.101E+05	21.0
208.68	2.101E+05	21.0
209.10	2.101E+05	21.0
209.50	2.101E+05	21.0
209.92	2.101E+05	21.0
210.31	2.101E+05	21.0
210.70	2.101E+05	21.0
211.09	2.101E+05	21.0
211.48	2.101E+05	21.0
211.88	2.101E+05	21.0
212.28	2.101E+05	21.0
212.69	2.101E+05	21.0
213.09	2.101E+05	21.0
213.50	2.101E+05	21.0
213.92	2.101E+05	21.0
214.32	2.101E+05	21.0
214.72	2.101E+05	21.0
215.11	2.101E+05	21.0
215.55	2.101E+05	21.0
215.97	2.101E+05	21.0
216.36	2.101E+05	21.0
216.78	2.101E+05	21.0
217.18	2.101E+05	21.0
217.60	2.101E+05	21.0
218.02	2.101E+05	21.0
218.41	2.101E+05	21.0
218.83	2.101E+05	21.0
219.25	2.100E+05	21.0
219.65	2.101E+05	21.0
220.04	2.101E+05	21.0
220.46	2.100E+05	21.0
220.88	2.101E+05	21.0
221.28	2.101E+05	21.0
221.70	2.100E+05	21.0
222.09	2.101E+05	21.0
222.49	2.101E+05	21.0
222.91	2.101E+05	21.0
223.33	2.101E+05	21.0
223.75	2.101E+05	21.0
224.17	2.101E+05	21.0
224.59	2.101E+05	21.0
224.99	2.101E+05	21.0
225.41	2.101E+05	21.0
225.82	2.101E+05	21.0
226.24	2.100E+05	21.0
226.66	2.101E+05	21.0
227.08	2.101E+05	21.0
227.51	2.101E+05	21.0
227.93	2.101E+05	21.0
228.35	2.101E+05	21.0
228.77	2.101E+05	21.0
229.22	2.101E+05	21.0
229.64	2.101E+05	21.0
230.04	2.100E+05	21.0
230.45	2.100E+05	21.0
230.87	2.101E+05	21.0
231.29	2.101E+05	21.0
231.71	2.100E+05	21.0
232.13	2.100E+05	21.0
232.56	2.100E+05	21.0
232.98	2.101E+05	21.0
233.40	2.100E+05	21.0
233.82	2.101E+05	21.0
234.24	2.100E+05	21.0
234.65	2.100E+05	21.0
235.07	2.101E+05	21.0
235.50	2.100E+05	21.0
235.92	2.100E+05	21.0
236.34	2.100E+05	21.0
236.76	2.100E+05	21.0
237.18	2.100E+05	21.0
237.60	2.101E+05	21.0
238.02	2.100E+05	21.0
238.47	2.100E+05	21.0
238.89	2.100E+05	21.0
239.33	2.100E+05	21.0
239.78	2.100E+05	21.0
240.20	2.101E+05	21.0
240.63	2.100E+05	21.0
241.07	2.101E+05	21.0
241.58	2.100E+05	21.0
242.08	2.101E+05	21.0
242.52	2.100E+05	21.0
242.98	2.101E+05	21.0
243.43	2.101E+05	21.0
243.87	2.101E+05	21.0
244.32	2.101E+05	21.0
244.76	2.101E+05	21.0
245.21	2.101E+05	21.0
245.64	2.101E+05	21.0
246.09	2.101E+05	21.0
246.51	2.100E+05	21.0
246.95	2.101E+05	21.0
247.40	2.100E+05	21.0
247.85	2.101E+05	21.0
248.28	2.100E+05	21.0
248.70	2.100E+05	21.0
249.15	2.101E+05	21.0
249.59	2.100E+05	21.0
250.01	2.100E+05	21.0
250.46	2.100E+05	21.0
250.91	2.101E+05	21.0
251.36	2.100E+05	21.0
251.80	2.101E+05	21.0
252.25	2.100E+05	21.0
252.70	2.100E+05	21.0
253.12	2.100E+05	21.0
253.57	2.100E+05	21.0
254.02	2.100E+05	21.0
254.46	2.100E+05	21.0
254.91	2.100E+05	21.0
255.35	2.100E+05	21.0
255.78	2.100E+05	21.0
256.22	2.100E+05	21.0
256.67	2.100E+05	21.0
257.11	2.100E+05	21.0
257.56	2.100E+05	21.0
258.01	2.100E+05	21.0
258.46	2.100E+05	21.0
258.91	2.100E+05	21.0
259.35	2.100E+05	21.0
259.80	2.100E+05	21.0
260.25	2.100E+05	21.0
260.69	2.100E+05	21.0
261.14	2.100E+05	21.0
261.59	2.100E+05	21.0
262.04	2.100E+05	21.0
262.48	2.100E+05	21.0
262.93	2.100E+05	21.0
263.38	2.100E+05	21.0
263.83	2.100E+05	21.0
264.27	2.100E+05	21.0
264.72	2.100E+05	21.0
265.16	2.100E+05	21.0
265.61	2.100E+05	21.0
266.03	2.100E+05	21.0
266.48	2.100E+05	21.0
266.92	2.100E+05	21.0
267.37	2.100E+05	21.0
267.81	2.100E+05	21.0
268.26	2.100E+05	21.0
268.72	2.100E+05	21.0
269.16	2.100E+05	21.0
269.63	2.100E+05	21.0
270.11	2.100E+05	21.0
270.58	2.100E+05	21.0
271.06	2.100E+05	21.0
271.53	2.100E+05	21.0
271.98	2.100E+05	21.0
272.45	2.100E+05	21.0
272.92	2.100E+05	21.0
273.37	2.100E+05	21.0
273.83	2.100E+05	21.0
274.27	2.100E+05	21.0
274.72	2.100E+05	21.0
275.16	2.100E+05	21.0
275.61	2.100E+05	21.0
276.05	2.100E+05	21.0
276.50	2.099E+05	21.0
276.95	2.100E+05	21.0
277.42	2.100E+05	21.0
277.87	2.100E+05	21.0
278.31	2.100E+05	21.0
278.76	2.099E+05	21.0
279.21	2.100E+05	21.0
279.66	2.100E+05	21.0
280.11	2.100E+05	21.0
280.55	2.099E+05	21.0
281.00	2.099E+05	21.0
281.45	2.100E+05	21.0
281.90	2.100E+05	21.0
282.34	2.099E+05	21.0
282.79	2.099E+05	21.0
283.24	2.099E+05	21.0
283.71	2.099E+05	21.0
284.16	2.099E+05	21.0
284.63	2.099E+05	21.0
285.08	2.100E+05	21.0
285.53	2.099E+05	21.0
285.98	2.099E+05	21.0
286.42	2.100E+05	21.0
286.88	2.099E+05	21.0
287.35	2.099E+05	21.0
287.83	2.100E+05	21.0
288.30	2.099E+05	21.0
288.77	2.099E+05	21.0
289.22	2.099E+05	21.0
289.70	2.099E+05	21.0
290.14	2.100E+05	21.0
290.59	2.100E+05	21.0
291.04	2.099E+05	21.0
291.49	2.100E+05	21.0
291.94	2.099E+05	21.0
292.41	2.099E+05	21.0
292.89	2.099E+05	21.0
293.36	2.100E+05	21.0
293.84	2.100E+05	21.0
294.33	2.099E+05	21.0
294.79	2.100E+05	21.0
295.26	2.099E+05	21.0
295.71	2.100E+05	21.0
296.16	2.100E+05	21.0
296.63	2.099E+05	21.0
297.08	2.099E+05	21.0
297.55	2.100E+05	21.0
298.03	2.100E+05	21.0
298.47	2.100E+05	21.0
298.93	2.099E+05	21.0
299.40	2.099E+05	21.0
299.90	2.100E+05	21.0
300.38	2.099E+05	21.0
300.88	2.100E+05	21.0
301.35	2.100E+05	21.0
301.83	2.099E+05	21.0
302.31	2.099E+05	21.0
302.78	2.099E+05	21.0
303.26	2.100E+05	21.0
303.73	2.100E+05	21.0
304.20	2.099E+05	21.0
304.68	2.099E+05	21.0
305.16	2.100E+05	21.0
305.63	2.099E+05	21.0
306.11	2.099E+05	21.0
306.58	2.100E+05	21.0
307.06	2.099E+05	21.0
307.51	2.099E+05	21.0
307.98	2.100E+05	21.0
308.45	2.100E+05	21.0
308.93	2.099E+05	21.0
309.40	2.100E+05	21.0
309.88	2.100E+05	21.0
310.35	2.100E+05	21.0
310.83	2.100E+05	21.0
311.32	2.100E+05	21.0
311.80	2.100E+05	21.0
312.27	2.100E+05	21.0
312.75	2.100E+05	21.0
313.22	2.100E+05	21.0
