Time (s)	O2 conc. (ppm)
360.61	1.698E+05	17.0
361.11	1.698E+05	17.0
361.61	1.697E+05	17.0
362.12	1.698E+05	17.0
362.61	1.698E+05	17.0
363.11	1.697E+05	17.0
363.61	1.697E+05	17.0
364.15	1.698E+05	17.0
364.65	1.697E+05	17.0
365.15	1.698E+05	17.0
365.65	1.697E+05	17.0
366.17	1.698E+05	17.0
366.68	1.698E+05	17.0
367.21	1.697E+05	17.0
367.71	1.698E+05	17.0
368.21	1.698E+05	17.0
368.71	1.698E+05	17.0
369.24	1.698E+05	17.0
369.74	1.698E+05	17.0
370.24	1.698E+05	17.0
370.74	1.698E+05	17.0
371.26	1.698E+05	17.0
371.77	1.698E+05	17.0
372.27	1.698E+05	17.0
372.77	1.698E+05	17.0
373.30	1.698E+05	17.0
373.83	1.698E+05	17.0
374.33	1.698E+05	17.0
374.88	1.698E+05	17.0
375.41	1.698E+05	17.0
375.94	1.698E+05	17.0
376.47	1.698E+05	17.0
376.97	1.698E+05	17.0
377.47	1.698E+05	17.0
378.00	1.698E+05	17.0
378.52	1.698E+05	17.0
379.05	1.698E+05	17.0
379.58	1.698E+05	17.0
380.11	1.699E+05	17.0
380.64	1.698E+05	17.0
381.16	1.699E+05	17.0
381.69	1.698E+05	17.0
382.22	1.698E+05	17.0
382.75	1.699E+05	17.0
383.27	1.699E+05	17.0
383.80	1.699E+05	17.0
384.33	1.699E+05	17.0
384.84	1.699E+05	17.0
385.36	1.699E+05	17.0
385.89	1.698E+05	17.0
386.42	1.699E+05	17.0
386.95	1.699E+05	17.0
387.48	1.699E+05	17.0
388.00	1.699E+05	17.0
388.53	1.699E+05	17.0
389.06	1.699E+05	17.0
389.58	1.699E+05	17.0
390.11	1.699E+05	17.0
390.64	1.699E+05	17.0
391.17	1.699E+05	17.0
391.69	1.699E+05	17.0
392.22	1.699E+05	17.0
392.72	1.699E+05	17.0
393.25	1.699E+05	17.0
393.77	1.699E+05	17.0
394.30	1.699E+05	17.0
394.83	1.699E+05	17.0
395.36	1.699E+05	17.0
395.89	1.699E+05	17.0
396.42	1.699E+05	17.0
396.94	1.699E+05	17.0
397.47	1.699E+05	17.0
398.00	1.699E+05	17.0
398.53	1.699E+05	17.0
399.08	1.699E+05	17.0
399.60	1.699E+05	17.0
400.14	1.699E+05	17.0
400.66	1.699E+05	17.0
401.19	1.699E+05	17.0
401.71	1.699E+05	17.0
402.24	1.699E+05	17.0
402.77	1.699E+05	17.0
403.30	1.699E+05	17.0
403.82	1.699E+05	17.0
404.40	1.699E+05	17.0
404.95	1.699E+05	17.0
405.49	1.699E+05	17.0
406.04	1.699E+05	17.0
406.62	1.699E+05	17.0
407.18	1.699E+05	17.0
407.70	1.699E+05	17.0
408.24	1.699E+05	17.0
408.76	1.699E+05	17.0
409.29	1.699E+05	17.0
409.84	1.699E+05	17.0
410.37	1.699E+05	17.0
410.92	1.699E+05	17.0
411.45	1.699E+05	17.0
411.97	1.699E+05	17.0
412.50	1.699E+05	17.0
413.04	1.699E+05	17.0
413.56	1.699E+05	17.0
414.09	1.699E+05	17.0
414.61	1.699E+05	17.0
415.14	1.699E+05	17.0
415.67	1.699E+05	17.0
416.20	1.699E+05	17.0
416.73	1.699E+05	17.0
417.25	1.699E+05	17.0
417.78	1.699E+05	17.0
418.31	1.699E+05	17.0
418.89	1.699E+05	17.0
419.44	1.699E+05	17.0
419.97	1.699E+05	17.0
420.55	1.699E+05	17.0
421.11	1.699E+05	17.0
421.69	1.699E+05	17.0
422.24	1.699E+05	17.0
423.28	1.699E+05	17.0
423.84	1.699E+05	17.0
424.39	1.699E+05	17.0
424.94	1.699E+05	17.0
425.50	1.699E+05	17.0
426.03	1.699E+05	17.0
426.58	1.699E+05	17.0
427.14	1.699E+05	17.0
427.69	1.699E+05	17.0
428.24	1.699E+05	17.0
428.80	1.699E+05	17.0
429.35	1.699E+05	17.0
429.93	1.699E+05	17.0
430.48	1.699E+05	17.0
431.04	1.699E+05	17.0
431.59	1.699E+05	17.0
432.15	1.699E+05	17.0
432.70	1.699E+05	17.0
433.25	1.699E+05	17.0
433.81	1.699E+05	17.0
434.37	1.699E+05	17.0
434.92	1.699E+05	17.0
435.47	1.699E+05	17.0
436.02	1.699E+05	17.0
436.61	1.699E+05	17.0
437.19	1.699E+05	17.0
437.75	1.699E+05	17.0
504.86	1.701E+05	17.0
