Time (s)	O2 conc. (ppm)
123.33	2.069E+05	21.0
123.70	2.067E+05	21.0
124.07	2.065E+05	21.0
124.43	2.063E+05	21.0
124.80	2.060E+05	21.0
125.17	2.058E+05	21.0
125.54	2.056E+05	21.0
125.90	2.054E+05	21.0
126.25	2.052E+05	21.0
126.62	2.050E+05	21.0
127.01	2.048E+05	21.0
127.35	2.047E+05	21.0
127.72	2.045E+05	21.0
128.09	2.044E+05	21.0
128.46	2.042E+05	21.0
128.82	2.040E+05	21.0
129.20	2.039E+05	21.0
129.57	2.037E+05	21.0
129.93	2.036E+05	21.0
130.33	2.035E+05	21.0
130.70	2.033E+05	21.0
131.06	2.032E+05	21.0
131.46	2.031E+05	21.0
131.86	2.030E+05	21.0
132.22	2.029E+05	21.0
132.59	2.028E+05	21.0
132.96	2.027E+05	21.0
133.32	2.026E+05	21.0
133.69	2.026E+05	21.0
134.06	2.025E+05	21.0
134.41	2.024E+05	21.0
134.80	2.024E+05	21.0
135.16	2.024E+05	21.0
135.53	2.024E+05	21.0
135.90	2.024E+05	21.0
136.26	2.024E+05	21.0
136.63	2.023E+05	21.0
137.00	2.023E+05	21.0
137.37	2.024E+05	21.0
137.76	2.024E+05	21.0
138.13	2.024E+05	21.0
138.49	2.024E+05	21.0
138.86	2.025E+05	21.0
139.22	2.025E+05	21.0
139.60	2.026E+05	21.0
139.96	2.027E+05	21.0
140.33	2.027E+05	21.0
140.70	2.028E+05	21.0
141.06	2.029E+05	21.0
141.43	2.030E+05	21.0
141.80	2.031E+05	21.0
142.17	2.032E+05	21.0
142.57	2.033E+05	21.0
142.93	2.035E+05	21.0
143.30	2.036E+05	21.0
143.67	2.037E+05	21.0
144.06	2.038E+05	21.0
144.42	2.040E+05	21.0
144.80	2.042E+05	21.0
145.19	2.043E+05	21.0
145.56	2.045E+05	21.0
145.95	2.046E+05	21.0
146.32	2.048E+05	21.0
146.72	2.049E+05	21.0
147.12	2.051E+05	21.0
147.51	2.053E+05	21.0
147.88	2.055E+05	21.0
148.28	2.056E+05	21.0
148.64	2.058E+05	21.0
149.01	2.060E+05	21.0
149.40	2.062E+05	21.0
149.78	2.063E+05	21.0
150.15	2.065E+05	21.0
150.54	2.067E+05	21.0
150.91	2.069E+05	21.0
151.30	2.071E+05	21.0
151.70	2.073E+05	21.0
152.09	2.075E+05	21.0
152.46	2.077E+05	21.0
152.86	2.079E+05	21.0
153.25	2.080E+05	21.0
153.65	2.082E+05	21.0
154.04	2.084E+05	21.0
154.43	2.086E+05	21.0
154.83	2.088E+05	21.0
155.23	2.090E+05	21.0
155.60	2.091E+05	21.0
155.99	2.093E+05	21.0
156.39	2.095E+05	21.0
156.78	2.096E+05	21.0
157.18	2.098E+05	21.0
157.58	2.100E+05	21.0
157.98	2.101E+05	21.0
158.34	2.103E+05	21.0
158.76	2.104E+05	21.0
159.16	2.105E+05	21.0
159.56	2.107E+05	21.0
159.95	2.108E+05	21.0
160.35	2.109E+05	21.0
160.74	2.111E+05	21.0
161.14	2.112E+05	21.0
161.53	2.113E+05	21.0
161.92	2.114E+05	21.0
162.31	2.115E+05	21.0
162.71	2.116E+05	21.0
163.11	2.116E+05	21.0
163.50	2.117E+05	21.0
163.90	2.118E+05	21.0
164.29	2.118E+05	21.0
164.71	2.119E+05	21.0
165.10	2.120E+05	21.0
165.48	2.120E+05	21.0
165.87	2.120E+05	21.0
166.26	2.120E+05	21.0
166.63	2.121E+05	21.0
167.02	2.121E+05	21.0
167.41	2.121E+05	21.0
167.81	2.121E+05	21.0
168.23	2.121E+05	21.0
168.63	2.121E+05	21.0
169.02	2.121E+05	21.0
169.41	2.120E+05	21.0
169.81	2.120E+05	21.0
170.20	2.120E+05	21.0
170.60	2.120E+05	21.0
170.99	2.119E+05	21.0
171.38	2.118E+05	21.0
171.78	2.118E+05	21.0
172.17	2.117E+05	21.0
172.56	2.116E+05	21.0
172.96	2.115E+05	21.0
173.36	2.115E+05	21.0
173.75	2.114E+05	21.0
174.14	2.113E+05	21.0
174.54	2.112E+05	21.0
174.93	2.111E+05	21.0
175.36	2.110E+05	21.0
