Time (s)	O2 conc. (ppm)
146.49	2.103E+05	21.0
146.85	2.103E+05	21.0
147.24	2.103E+05	21.0
147.61	2.103E+05	21.0
147.97	2.103E+05	21.0
148.33	2.103E+05	21.0
148.71	2.103E+05	21.0
149.10	2.103E+05	21.0
149.46	2.103E+05	21.0
149.83	2.102E+05	21.0
150.22	2.103E+05	21.0
150.59	2.103E+05	21.0
150.95	2.102E+05	21.0
151.32	2.102E+05	21.0
151.69	2.103E+05	21.0
152.05	2.102E+05	21.0
152.42	2.103E+05	21.0
152.79	2.102E+05	21.0
153.18	2.102E+05	21.0
153.57	2.102E+05	21.0
153.97	2.102E+05	21.0
154.34	2.102E+05	21.0
154.70	2.102E+05	21.0
155.09	2.102E+05	21.0
155.46	2.102E+05	21.0
155.82	2.102E+05	21.0
156.19	2.102E+05	21.0
156.56	2.102E+05	21.0
156.95	2.102E+05	21.0
157.35	2.102E+05	21.0
157.71	2.102E+05	21.0
158.13	2.102E+05	21.0
158.50	2.102E+05	21.0
158.87	2.102E+05	21.0
159.26	2.102E+05	21.0
159.65	2.102E+05	21.0
160.01	2.102E+05	21.0
160.38	2.102E+05	21.0
160.77	2.102E+05	21.0
161.16	2.102E+05	21.0
161.54	2.102E+05	21.0
161.93	2.102E+05	21.0
162.32	2.102E+05	21.0
162.71	2.102E+05	21.0
163.10	2.102E+05	21.0
163.50	2.102E+05	21.0
163.89	2.102E+05	21.0
164.26	2.102E+05	21.0
164.62	2.102E+05	21.0
165.01	2.102E+05	21.0
165.38	2.101E+05	21.0
165.77	2.101E+05	21.0
166.16	2.102E+05	21.0
166.55	2.102E+05	21.0
166.92	2.102E+05	21.0
167.32	2.102E+05	21.0
167.71	2.101E+05	21.0
168.10	2.101E+05	21.0
168.49	2.101E+05	21.0
168.88	2.102E+05	21.0
169.28	2.101E+05	21.0
169.67	2.101E+05	21.0
170.07	2.101E+05	21.0
170.46	2.101E+05	21.0
170.88	2.101E+05	21.0
171.27	2.101E+05	21.0
171.66	2.101E+05	21.0
172.05	2.101E+05	21.0
172.45	2.101E+05	21.0
172.84	2.101E+05	21.0
173.23	2.101E+05	21.0
173.63	2.101E+05	21.0
174.02	2.101E+05	21.0
174.41	2.101E+05	21.0
174.81	2.101E+05	21.0
175.20	2.101E+05	21.0
175.59	2.101E+05	21.0
175.98	2.101E+05	21.0
176.38	2.101E+05	21.0
176.77	2.101E+05	21.0
177.16	2.101E+05	21.0
177.59	2.101E+05	21.0
177.98	2.101E+05	21.0
178.37	2.101E+05	21.0
178.76	2.101E+05	21.0
179.15	2.101E+05	21.0
179.57	2.101E+05	21.0
179.97	2.101E+05	21.0
180.36	2.101E+05	21.0
180.75	2.101E+05	21.0
181.14	2.101E+05	21.0
181.53	2.101E+05	21.0
181.92	2.101E+05	21.0
182.32	2.101E+05	21.0
182.72	2.101E+05	21.0
183.11	2.101E+05	21.0
183.50	2.101E+05	21.0
183.89	2.101E+05	21.0
184.31	2.101E+05	21.0
184.73	2.101E+05	21.0
185.12	2.102E+05	21.0
185.52	2.101E+05	21.0
185.91	2.102E+05	21.0
186.30	2.101E+05	21.0
186.72	2.102E+05	21.0
187.12	2.101E+05	21.0
